well_id,offset_well_id,distance_m,same_zone,rank,_ingested_at,_source_system,_source_file,_batch_id
GK-025,GK-066,348.7,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-025,GK-135,360.8,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-025,GK-075,402.7,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-025,GK-133,414.5,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-026,GK-039,141.6,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-026,GK-003,151.6,True,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-026,GK-021,153.6,True,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-026,GK-098,196.9,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-026,GK-100,321.2,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-026,GK-114,343.5,False,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-027,GK-009,60.3,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-027,GK-100,182.3,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-027,GK-067,199.5,True,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-027,GK-021,261.9,True,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-027,GK-132,279.9,True,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-027,GK-026,385.2,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-028,GK-106,182.1,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-028,GK-087,186.5,True,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-028,GK-049,244.6,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-028,GK-088,269.6,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-028,GK-103,293.1,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-028,GK-031,415.8,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-029,GK-130,235.6,True,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-029,GK-093,358.3,True,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-029,GK-035,358.4,True,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-029,GK-083,506.1,True,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-029,GK-024,508.9,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-029,GK-063,514.1,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-030,GK-046,270.1,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-030,GK-014,480.3,True,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-030,GK-125,484.4,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-030,GK-130,491.2,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-030,GK-042,543.0,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-030,GK-043,552.0,False,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-031,GK-088,186.2,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-031,GK-069,295.7,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-031,GK-103,314.0,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-031,GK-106,323.6,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-031,GK-087,371.5,True,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-031,GK-028,415.8,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-032,GK-007,90.5,True,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-032,GK-082,125.6,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-032,GK-107,370.4,True,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-032,GK-002,377.1,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-032,GK-060,413.4,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-032,GK-074,463.3,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-033,GK-005,410.0,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-033,GK-004,482.3,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-033,GK-036,549.3,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-033,GK-055,570.1,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-033,GK-020,606.7,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-033,GK-120,650.9,False,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-034,GK-104,72.2,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-034,GK-109,261.6,True,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-034,GK-132,404.4,True,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-034,GK-009,589.5,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-034,GK-027,614.8,True,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-034,GK-067,631.6,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-035,GK-063,313.7,True,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-035,GK-029,358.4,True,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-035,GK-024,418.2,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-035,GK-119,420.8,True,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-035,GK-083,432.6,True,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-035,GK-051,461.2,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-036,GK-120,135.8,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-036,GK-005,139.6,True,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-036,GK-013,318.5,True,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-036,GK-054,324.1,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-036,GK-004,369.9,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-036,GK-042,458.8,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-037,GK-142,173.2,True,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-037,GK-141,367.2,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-037,GK-059,392.4,True,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-037,GK-018,497.8,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-037,GK-071,537.6,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-037,GK-095,700.9,False,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-038,GK-124,407.5,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-038,GK-081,524.5,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-038,GK-045,599.3,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-038,GK-070,723.6,True,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-038,GK-126,778.2,True,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-038,GK-019,895.8,False,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-039,GK-026,141.6,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-039,GK-114,202.1,True,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-039,GK-003,284.1,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-039,GK-021,290.4,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-039,GK-098,318.8,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-039,GK-100,455.7,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-040,GK-058,265.9,True,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-040,GK-049,279.7,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-040,GK-028,524.2,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-040,GK-013,570.7,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-040,GK-036,624.6,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-040,GK-101,625.9,False,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-041,GK-075,88.2,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-041,GK-076,142.0,True,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-041,GK-017,157.5,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-041,GK-068,280.1,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-041,GK-135,303.4,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-041,GK-138,444.3,False,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-042,GK-014,136.6,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-042,GK-043,252.9,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-042,GK-125,267.7,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-042,GK-022,283.3,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-042,GK-120,335.0,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-042,GK-004,383.9,False,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-043,GK-125,72.1,True,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-043,GK-042,252.9,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-043,GK-053,325.0,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-043,GK-054,331.9,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-043,GK-014,362.3,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-043,GK-120,432.3,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-044,GK-111,639.8,True,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-044,GK-074,831.8,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-044,GK-123,960.4,True,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-044,GK-134,1017.3,True,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-044,GK-002,1070.2,True,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-044,GK-082,1183.4,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-045,GK-081,447.1,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-045,GK-077,576.1,True,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-045,GK-038,599.3,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-045,GK-011,639.0,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-045,GK-124,694.7,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-045,GK-019,786.0,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-046,GK-030,270.1,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-046,GK-099,412.3,True,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-046,GK-090,580.4,True,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-046,GK-014,599.0,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-046,GK-052,626.4,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-046,GK-022,632.8,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-047,GK-016,390.4,True,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-047,GK-066,411.1,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-047,GK-131,419.0,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-047,GK-025,445.6,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-047,GK-079,502.9,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-047,GK-010,567.6,False,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-048,GK-080,359.5,True,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-048,GK-117,627.7,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-048,GK-142,632.8,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-048,GK-060,720.2,False,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-048,GK-037,750.4,False,5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-048,GK-214,772.9,True,6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-049,GK-028,244.6,False,1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-049,GK-040,279.7,False,2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-049,GK-087,423.4,False,3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
GK-049,GK-106,426.0,True,4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_offsets.parquet,BATCH-GELEKI-20260923-V1
