run_date,well_id,trigger_a,trigger_a_days,trigger_a_residual_pct,trigger_b,trigger_b_days_since,trigger_b_p50_days,trigger_c,trigger_d,mechanism,mechanism_confidence,chan_class,chan_wor_slope,fillage_gap_blpd,offset_verdict,rejected_mechanisms,ettf_days,ettf_ci_low,ettf_ci_high,hazard,recommended_job_code,requires_rig,est_duration_days,p_success,p_success_n,deferred_bbl_avoided,net_value,priority,rank_overall,rank_within_queue,queue,logistics_blocker,earliest_start_date,tool_trace,model_version,config_version,data_as_of,data_lag_days,run_confidence,confidence_reason,tested_days_90d,allocation_basis_id,_ingested_at,_source_system,_source_file,_batch_id
2026-09-23,GK-038,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-038"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-038"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,0,GGS-BASIS-2026Q3-GK-038,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-039,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-039"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-039"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-039,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-040,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-040"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-040"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,3,GGS-BASIS-2026Q3-GK-040,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-041,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-041"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-041"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-041,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-042,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-042"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-042"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-042,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-043,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-043"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-043"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-043,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-044,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-044"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-044"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-044,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-045,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-045"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-045"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,6,GGS-BASIS-2026Q3-GK-045,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-046,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-046"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-046"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-046,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-047,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-047"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-047"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-047,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-048,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-048"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-048"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-048,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-049,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-049"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-049"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-18,5,LOW_CONFIDENCE,Data lag > 3 days,5,GGS-BASIS-2026Q3-GK-049,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-050,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-050"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-050"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-050,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-051,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-051"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-051"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-051,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-052,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-052"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-052"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-052,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-053,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-053"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-053"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-053,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-054,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-054"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-054"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-054,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-055,WATCH,21,-2.5,False,95.0,185.0,PUMP_WEAR,True,PUMP_WEAR,HIGH,NORMAL,0.05,27.3,WELL_SPECIFIC,[],31.0,19.0,48.0,0.032,SRP_PUMP_CHANGE,True,3.0,0.72,45,4690.0,141.4,47.1,2.0,2.0,RIG,,2026-09-24,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-055"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-055"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-055,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-056,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-056"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-056"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-056,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-057,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-057"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-057"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-01,22,LOW_CONFIDENCE,Data lag > 3 days,4,GGS-BASIS-2026Q3-GK-057,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-058,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-058"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-058"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-058,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-059,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-059"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-059"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,0,GGS-BASIS-2026Q3-GK-059,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-060,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-060"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-060"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-060,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-061,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-061"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-061"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-061,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-062,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-062"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-062"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,3,GGS-BASIS-2026Q3-GK-062,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-063,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-063"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-063"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,3,GGS-BASIS-2026Q3-GK-063,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-064,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-064"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-064"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-08-16,38,LOW_CONFIDENCE,Data lag > 3 days,3,GGS-BASIS-2026Q3-GK-064,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-065,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-065"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-065"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-065,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-066,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-066"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-066"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-066,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-067,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-067"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-067"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-067,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-068,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-068"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-068"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-20,3,NORMAL,,5,GGS-BASIS-2026Q3-GK-068,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-069,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-069"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-069"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,0,GGS-BASIS-2026Q3-GK-069,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-070,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-070"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-070"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,0,GGS-BASIS-2026Q3-GK-070,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-071,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-071"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-071"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-071,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-072,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-072"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-072"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-072,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-073,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-073"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-073"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-073,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-074,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-074"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-074"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-074,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-075,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-075"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-075"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,0,GGS-BASIS-2026Q3-GK-075,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
